,Unnamed: 0,image,description,AUTHOR,BORN-DIED,TITLE,DATE,TECHNIQUE,LOCATION,FORM,TYPE,SCHOOL,TIMEFRAME,removed
154,10124,https://www.wga.hu/detail/c/courbet/3/courb303.jpg,['\r\nThis painting is also known as Laziness and Lust.\r\n\r\n\n'],"COURBET, Gustave","(b. 1819, Ornans, d. 1877, La Tour-de-Peilz)",Sleep,1866,Oil on canvas. 135 x 200 cm,"Musée du Petit Palais, Paris",painting,mythological,French,1851-1900,This painting is also known as Laziness and Lust.
155,10230,https://www.wga.hu/detail/c/coypel/charles/philippe.jpg,['\r\nThe portrait represents the brother of the artist.\r\n\r\n\n'],"COYPEL, Charles-Antoine","(b. 1694, Paris, d. 1752, Paris)",Philippe Coypel,1732,"Oil on canvas, 75 x 61 cm","Musée du Louvre, Paris",painting,portrait,French,1701-1750,The portrait represents the brother of the artist.
156,10326,https://www.wga.hu/detail/c/cranach/lucas_e/01/10altar2.jpg,"[""\r\nThe picture shows Cranach's self-portrait.\r\n\r\n\n""]","CRANACH, Lucas the Elder","(b. 1472, Kronach, d. 1553, Weimar)",The Holy Kinship with a Self-Portrait (detail),1510-12,Tempera on wood,"Akademie der bildenden Künste, Vienna",painting,religious,German,1501-1550,The picture shows Cranach's self-portrait.
157,10731,https://www.wga.hu/detail/c/crivellt/magdalen.jpg,['\r\nThis miniature is on folio 190v of the manuscript.\r\n\r\n\n'],"CRIVELLI, Taddeo","(active 1451, d. ca. 1479, Bologna)",St Mary Magdalene Penitent,c. 1469,Manuscript (Ms Ludwig IX 13),"J. Paul Getty Museum, Los Angeles",illumination,religious,Italian,1451-1500,This miniature is on folio 190v of the manuscript.
158,10837,https://www.wga.hu/detail/d/daddi/coronat3.jpg,['\r\nThe detail shows the head of the Virgin.\r\n\r\n\n'],"DADDI, Bernardo","(b. ca. 1280, Firenze, d. 1348, Firenze)",The Coronation of the Virgin (detail),1340-45,Tempera on wood,"National Gallery, London",painting,religious,Italian,1301-1350,The detail shows the head of the Virgin.
159,10850,https://www.wga.hu/detail/d/daddi/pancraz4.jpg,['\r\nThis panel illustrates the Birth of the Virgin.\r\n\r\n\n'],"DADDI, Bernardo","(b. ca. 1280, Firenze, d. 1348, Firenze)",Polyptych of San Pancrazio: Predella panel,before 1338,"Tempera on wood, 31 x 17 cm","Galleria degli Uffizi, Florence",painting,religious,Italian,1301-1350,This panel illustrates the Birth of the Virgin.
160,11128,https://www.wga.hu/detail/d/david/2/cana_mas.jpg,['\r\nThe detail shows the Bride.\r\n\r\n\n'],"DAVID, Gerard","(b. ca. 1460, Oudewater, d. 1523, Bruges)",The Marriage at Cana (detail),c. 1500,Oil on wood,"Musée du Louvre, Paris",painting,religious,Flemish,1501-1550,The detail shows the Bride.
161,11129,https://www.wga.hu/detail/d/david/2/cana_mat.jpg,['\r\nThe detail shows the Virgin.\r\n\r\n\n'],"DAVID, Gerard","(b. ca. 1460, Oudewater, d. 1523, Bruges)",The Marriage at Cana (detail),c. 1500,Oil on wood,"Musée du Louvre, Paris",painting,religious,Flemish,1501-1550,The detail shows the Virgin.
162,11287,https://www.wga.hu/detail/d/dedreux/pensive.jpg,['\r\nThe painting is unfinished.\r\n\r\n\n'],"DEDREUX, Alfred","(b. 1810, Paris, d. 1860, Paris)",Pensive Young Lady Wearing a Black Dress,1855-59,"Oil on canvas, 65 x 54 cm",Private collection,painting,portrait,French,1801-1850,The painting is unfinished.
163,11802,https://www.wga.hu/detail/d/domenech/casanav4.jpg,['\r\nThe photo shows a detail of the second floor.\r\n\r\n\n'],"DOMÈNECH I MONTANER, Lluís","(b. 1849, Barcelona, d. 1923, Barcelona)",Casa Navàs: interior,1901-08,Photo,"Plaça del Mercadal, Reus",architecture,interior,Catalan,1851-1900,The photo shows a detail of the second floor.
164,11877,https://www.wga.hu/detail/d/domenico/bartolo/pellegri/2east1.jpg,['\r\nThe detail shows Pope Celestine III.\r\n\r\n\n'],DOMENICO DI BARTOLO,"(b. ca. 1400, Asciano, d. ca. 1447, Siena)",Extension of the Privileges by Celestine III (detail),1442,Fresco,"Pellegrinaio, Spedale di Santa Maria della Scala, Siena",painting,religious,Italian,1401-1450,The detail shows Pope Celestine III.
165,12018,https://www.wga.hu/detail/d/donatell/2_mature/cantoria/cantori6.jpg,['\r\nThe detail shows part of the base of the Cantoria.\r\n\r\n\n'],DONATELLO,"(b. ca. 1386, Firenze, d. 1466, Firenze)",Cantoria (detail),1431-39,Marble,"Museo dell'Opera del Duomo, Florence",sculpture,religious,Italian,1401-1450,The detail shows part of the base of the Cantoria.
166,12019,https://www.wga.hu/detail/d/donatell/2_mature/cantoria/cantori7.jpg,['\r\nThe detail shows part of the base of the Cantoria.\r\n\r\n\n'],DONATELLO,"(b. ca. 1386, Firenze, d. 1466, Firenze)",Cantoria (detail),1431-39,Marble,"Museo dell'Opera del Duomo, Florence",sculpture,religious,Italian,1401-1450,The detail shows part of the base of the Cantoria.
167,12121,https://www.wga.hu/detail/d/donatell/3_late/lorenzo/pulpit17.jpg,['\r\nThis relief is on the Resurrection Pulpit.\r\n\r\n\n'],DONATELLO,"(b. ca. 1386, Firenze, d. 1466, Firenze)",Mocking of Christ,1460-65,Bronze,"San Lorenzo, Florence",sculpture,religious,Italian,1401-1450,This relief is on the Resurrection Pulpit.
168,12123,https://www.wga.hu/detail/d/donatell/3_late/lorenzo/pulpit19.jpg,['\r\nThis relief is on the Resurrection Pulpit.\r\n\r\n\n'],DONATELLO,"(b. ca. 1386, Firenze, d. 1466, Firenze)",Pentecost,1460-65,Bronze,"San Lorenzo, Florence",sculpture,religious,Italian,1401-1450,This relief is on the Resurrection Pulpit.
169,12124,https://www.wga.hu/detail/d/donatell/3_late/lorenzo/pulpit19a.jpg,['\r\nThis relief is on the Resurrection Pulpit.\r\n\r\n\n'],DONATELLO,"(b. ca. 1386, Firenze, d. 1466, Firenze)",St Luke,1460-65,Bronze,"San Lorenzo, Florence",sculpture,religious,Italian,1401-1450,This relief is on the Resurrection Pulpit.
170,12165,https://www.wga.hu/detail/d/donner/danube3.jpg,['\r\nThe river March is personified by a young woman.\r\n\r\n\n'],"DONNER, Georg Raphael","(b. 1693, Esslingen, d. 1741, Vienna)",Danube Well (detail),1737-39,"Lead-tin alloy, height 337 cm","Österreichische Galerie Belvedere, Vienna",sculpture,mythological,Austrian,1701-1750,The river March is personified by a young woman.
171,12283,https://www.wga.hu/detail/d/dou/1/old_woma.jpg,"[""\r\nThe painting is also known as Rembrandt's Mother.\r\n\r\n\n""]","DOU, Gerrit","(b. 1613, Leiden, d. 1675, Leiden)",Old Woman Praying,1640s,"Oil on wood, 12 x 9 cm","Musée du Louvre, Paris",painting,genre,Dutch,1651-1700,The painting is also known as Rembrandt's Mother.
172,12288,https://www.wga.hu/detail/d/dou/1/reading.jpg,['\r\nThe painting is also known as Anne and Tobias.\r\n\r\n\n'],"DOU, Gerrit","(b. 1613, Leiden, d. 1675, Leiden)",Reading the Bible,c. 1645,"Oil on wood, 60 x 46 cm","Musée du Louvre, Paris",painting,genre,Dutch,1651-1700,The painting is also known as Anne and Tobias.
173,12289,https://www.wga.hu/detail/d/dou/1/woman.jpg,['\r\nThe painting is also known as The Dutch Cook.\r\n\r\n\n'],"DOU, Gerrit","(b. 1613, Leiden, d. 1675, Leiden)",Woman Pouring Water into a Jar,1640s,"Oil on wood, 36 x 27 cm","Musée du Louvre, Paris",painting,genre,Dutch,1651-1700,The painting is also known as The Dutch Cook.
174,12478,https://www.wga.hu/detail/d/duccio/maesta/predel_v/pre_v_7b.jpg,['\r\nThe detail shows the head of Christ.\r\n\r\n\n'],DUCCIO di Buoninsegna,"(b. ca. 1255, Siena, d. 1319, Siena)",Healing of the Blind Man (detail),1308-11,Tempera on wood,"National Gallery, London",painting,religious,Italian,1301-1350,The detail shows the head of Christ.
175,12479,https://www.wga.hu/detail/d/duccio/maesta/predel_v/pre_v_7c.jpg,['\r\nThe detail shows the blind man at the fountain.\r\n\r\n\n'],DUCCIO di Buoninsegna,"(b. ca. 1255, Siena, d. 1319, Siena)",Healing of the Blind Man (detail),1308-11,Tempera on wood,"National Gallery, London",painting,religious,Italian,1301-1350,The detail shows the blind man at the fountain.
176,12509,https://www.wga.hu/detail/d/duccio/maesta/verso_1/verso11b.jpg,['\r\nThe detail shows the denial of Peter.\r\n\r\n\n'],DUCCIO di Buoninsegna,"(b. ca. 1255, Siena, d. 1319, Siena)",Christ Mocked (detail),1308-11,Tempera on wood,"Museo dell'Opera del Duomo, Siena",painting,religious,Italian,1301-1350,The detail shows the denial of Peter.
177,12800,https://www.wga.hu/detail/d/durer/1/10/5_4holy4.jpg,['\r\nThe detail shows the head of St Mark.\r\n\r\n\n'],"DÜRER, Albrecht","(b. 1471, Nürnberg, d. 1528, Nürnberg)",The Four Holy Men (detail),1526,"Oil on panel, width of detail 28 cm","Alte Pinakothek, Munich",painting,religious,German,1501-1550,The detail shows the head of St Mark.
178,12837,https://www.wga.hu/detail/d/durer/2/11/3/08nude.jpg,['\r\nStudy for the Christ in the Heller Altar.\r\n\r\n\n'],"DÜRER, Albrecht","(b. 1471, Nürnberg, d. 1528, Nürnberg)","Male Nude, Half-length",1508,"Brush drawing with white highlights on dark paper, 198 x 216 mm","Kunsthalle, Bremen",graphics,study,German,1501-1550,Study for the Christ in the Heller Altar.
179,12936,https://www.wga.hu/detail/d/durer/2/12/5virgin/04_life.jpg,['\r\nA study for the composition is at Berlin.\r\n\r\n\n'],"DÜRER, Albrecht","(b. 1471, Nürnberg, d. 1528, Nürnberg)",Life of the Virgin: 4. The Birth of the Virgin,1503,Woodcut,"Staatliche Graphische Sammlung, Munich",graphics,religious,German,1501-1550,A study for the composition is at Berlin.
180,12943,https://www.wga.hu/detail/d/durer/2/12/5virgin/18_life.jpg,['\r\nA sketch is at Berlin.\r\n\r\n\n'],"DÜRER, Albrecht","(b. 1471, Nürnberg, d. 1528, Nürnberg)",Life of the Virgin: 18. The Coronation of the Virgin,1510,Woodcut,"Graphische Sammlung Albertina, Vienna",graphics,religious,German,1501-1550,A sketch is at Berlin.
181,13318,https://www.wga.hu/detail/zearly/1/1sculptu/sarcopha/1/1jonah1.jpg,['\r\nThe detail shows Jonah thrown from the ship\r\n\r\n\n'],"EARLY CHRISTIAN SCULPTOR, Italian",(active late 3rd century in Rome),Sarcophagus of Jonah (detail),280s,Stone,"Museo Pio-Clementino, Vatican",sculpture,religious,Italian,0251-0300,The detail shows Jonah thrown from the ship
182,13319,https://www.wga.hu/detail/zearly/1/1sculptu/sarcopha/1/1jonah2.jpg,['\r\nThe detail shows the whale disgorging Jonah.\r\n\r\n\n'],"EARLY CHRISTIAN SCULPTOR, Italian",(active late 3rd century in Rome),Sarcophagus of Jonah (detail),280s,Stone,"Museo Pio-Clementino, Vatican",sculpture,religious,Italian,0251-0300,The detail shows the whale disgorging Jonah.
183,13320,https://www.wga.hu/detail/zearly/1/1sculptu/sarcopha/1/1jonah3.jpg,['\r\nThe detail shows Jonah under the gourd tree.\r\n\r\n\n'],"EARLY CHRISTIAN SCULPTOR, Italian",(active late 3rd century in Rome),Sarcophagus of Jonah (detail),280s,Stone,"Museo Pio-Clementino, Vatican",sculpture,religious,Italian,0251-0300,The detail shows Jonah under the gourd tree.
184,13322,https://www.wga.hu/detail/zearly/1/1sculptu/sarcopha/1/1jonah5.jpg,['\r\nThe detail shows the resurrected Christ.\r\n\r\n\n'],"EARLY CHRISTIAN SCULPTOR, Italian",(active late 3rd century in Rome),Sarcophagus of Jonah (detail),280s,Stone,"Museo Pio-Clementino, Vatican",sculpture,religious,Italian,0251-0300,The detail shows the resurrected Christ.
185,13394,https://www.wga.hu/detail/e/eckmann/woodcut.jpg,"['\r\nThe subtitle of the image is ""Three Philosophers"".\r\n\r\n\n']","ECKMANN, Otto","(b. 1865, Hamburg, d. 1902, Badenweiler)",Night Herons,1896,"Colour woodcut, printed in watercolour on Japanese vellum, 265 x 460 mm","Los Angeles County Museum of Art, Los Angeles",graphics,other,German,1851-1900,The subtitle of the image is Three Philosophers.
186,13430,https://www.wga.hu/detail/e/egeri/stained2.jpg,['\r\nThis stained-glass panel represents coats of arms.\r\n\r\n\n'],"EGERI, Carl von","(b. ca. 1510, ?, d. 1562, Zürich)",Stained-Glass Panel,1542,"Coloured and transparent glass, 42 x 33 cm","The Hermitage, St. Petersburg",stained-glass,other,Swiss,1501-1550,This stained-glass panel represents coats of arms.
187,13501,https://www.wga.hu/detail/e/engelbre/lamentat.jpg,['\r\nThis painting is notable for its elegance.\r\n\r\n\n'],"ENGEBRECHTSZ., Cornelis","(b. ca. 1462, Leiden, d. 1527, Leiden)",The Lamentation,-,"Oil on panel, 71,5 x 39,9 cm","Museum voor Schone Kunsten, Ghent",painting,religious,Netherlandish,1501-1550,This painting is notable for its elegance.
188,13659,https://www.wga.hu/detail/e/eyck_van/jan/09ghent/1open1/u3virgi.jpg,['\r\nOn the panel left to God the Virgin is depicted.\r\n\r\n\n'],"EYCK, Jan van","(b. before 1395, Maaseik, d. before 1441, Bruges)",The Ghent Altarpiece: Virgin Mary,1426-29,"Oil on wood, 168,7 x 74,9 cm","Cathedral of St Bavo, Ghent",painting,religious,Flemish,1401-1450,On the panel left to God the Virgin is depicted.
189,13663,https://www.wga.hu/detail/e/eyck_van/jan/09ghent/1open1/u5john.jpg,['\r\nOn the panel right to God is St John the Baptist.\r\n\r\n\n'],"EYCK, Jan van","(b. before 1395, Maaseik, d. before 1441, Bruges)",The Ghent Altarpiece: St John the Baptist,1425-29,"Oil on wood, 168,1 x 75,1 cm","Cathedral of St Bavo, Ghent",painting,religious,Flemish,1401-1450,On the panel right to God is St John the Baptist.
190,13664,https://www.wga.hu/detail/e/eyck_van/jan/09ghent/1open1/u5john1.jpg,['\r\nThe detail shows St John the Baptist.\r\n\r\n\n'],"EYCK, Jan van","(b. before 1395, Maaseik, d. before 1441, Bruges)",The Ghent Altarpiece: St John the Baptist (detail),1425-29,Oil on wood,"Cathedral of St Bavo, Ghent",painting,religious,Flemish,1401-1450,The detail shows St John the Baptist.
191,13675,https://www.wga.hu/detail/e/eyck_van/jan/09ghent/1open2/u6play1.jpg,['\r\nThe detail shows the angel playing organ.\r\n\r\n\n'],"EYCK, Jan van","(b. before 1395, Maaseik, d. before 1441, Bruges)",The Ghent Altarpiece: Angels Playing Music (detail),1426-27,Oil on wood,"Cathedral of St Bavo, Ghent",painting,religious,Flemish,1401-1450,The detail shows the angel playing organ.
192,13678,https://www.wga.hu/detail/e/eyck_van/jan/09ghent/1open2/u6play4.jpg,['\r\nThe detail shows the angel playing organ.\r\n\r\n\n'],"EYCK, Jan van","(b. before 1395, Maaseik, d. before 1441, Bruges)",The Ghent Altarpiece: Angels Playing Music (detail),1426-27,Oil on wood,"Cathedral of St Bavo, Ghent",painting,religious,Flemish,1401-1450,The detail shows the angel playing organ.
193,13681,https://www.wga.hu/detail/e/eyck_van/jan/09ghent/1open3/l2soldi1.jpg,['\r\nThe detail shows two horsemen.\r\n\r\n\n'],"EYCK, Jan van","(b. before 1395, Maaseik, d. before 1441, Bruges)",The Ghent Altarpiece: The Soldiers of Christ (detail),1427-30,"Oil on wood, height of detail: 39,5 cm","Cathedral of St Bavo, Ghent",painting,religious,Flemish,1401-1450,The detail shows two horsemen.
194,13901,https://www.wga.hu/detail/f/faydherb/lucas/2/hanswij4.jpg,['\r\nThe photo shows the dome.\r\n\r\n\n'],"FAYDHERBE, Lucas","(b. 1617, Mechelen, d. 1697, Mechelen)",Exterior view,1663-81,Photo,"Onze-Lieve-Vrouw van Hanswijkkerk, Mechelen",architecture,other,Flemish,1651-1700,The photo shows the dome.
195,14204,https://www.wga.hu/detail/f/flegel/still_fi.jpg,['\r\nThis is a vanity still-life.\r\n\r\n\n'],"FLEGEL, Georg","(b. 1566, Olomouc, d. 1638, Frankfurt am Main)",Still-Life with Fish,1637,"Oil on wood, 19 x 15 cm","Musée du Louvre, Paris",painting,still-life,German,1601-1650,This is a vanity still-life.
196,14342,https://www.wga.hu/detail/f/fontebas/1zenob07.jpg,['\r\nThe detail shows the guests.\r\n\r\n\n'],"FONTEBASSO, Francesco","(b. 1707, Venezia, d. 1769, Venezia)",The Banquet of Zenobia (detail),1745-50,Fresco,"Villa Zenobio, Santa Bona Nuova",painting,mythological,Italian,1701-1750,The detail shows the guests.
197,14385,https://www.wga.hu/detail/f/fortini/grotta2.jpg,['\r\nThe picture shows the vault.\r\n\r\n\n'],"FORTINI, Davide",(d. 1590),Grotta di Madama,1553-55,Photo,"Boboli Gardens, Florence",painting,other,Italian,1551-1600,The picture shows the vault.
198,14453,https://www.wga.hu/detail/f/fragonar/father/1/03storm.jpg,['\r\nThis painting is also known as The Bogged Cart.\r\n\r\n\n'],"FRAGONARD, Jean-Honoré","(b. 1732, Grasse, d. 1806, Paris)",The Storm,c. 1759,"Oil on canvas, 73 x 97 cm","Musée du Louvre, Paris",painting,landscape,French,1751-1800,This painting is also known as The Bogged Cart.
199,14463,https://www.wga.hu/detail/f/fragonar/father/1/07beggar.jpg,"[""\r\nThe painting is also known as The Beggar's Dream.\r\n\r\n\n""]","FRAGONARD, Jean-Honoré","(b. 1732, Grasse, d. 1806, Paris)",Night Scene,1765-68,"Oil on canvas, 74 x 92 cm","Musée du Louvre, Paris",painting,genre,French,1751-1800,The painting is also known as The Beggar's Dream.
200,14534,https://www.wga.hu/detail/f/franceso/012/clare2.jpg,"[""\r\nThe detail shows Christ's head and right hand.\r\n\r\n\n""]",FRANCESCO DA RIMINI,(active 1320-1348 in Rimini),The Vision of the Blessed Clare of Rimini (detail),1333-40,Egg tempera on wood,"National Gallery, London",painting,religious,Italian,1301-1350,The detail shows Christ's head and right hand.
201,14535,https://www.wga.hu/detail/f/franceso/012/clare3.jpg,"[""\r\nThe detail shows St John the Baptist's head.\r\n\r\n\n""]",FRANCESCO DA RIMINI,(active 1320-1348 in Rimini),The Vision of the Blessed Clare of Rimini (detail),1333-40,Egg tempera on wood,"National Gallery, London",painting,religious,Italian,1301-1350,The detail shows St John the Baptist's head.
202,14597,https://www.wga.hu/detail/f/francesc/5archite/3tratta2.jpg,['\r\nThe picture shows plans for transport machines.\r\n\r\n\n'],FRANCESCO DI GIORGIO MARTINI,"(b. 1439, Siena, d. 1502, Siena)",Illustrations from the Trattato di architettura,-,Drawing,"Biblioteca Nazionale, Turin",graphics,study,Italian,1451-1500,The picture shows plans for transport machines.
203,14599,https://www.wga.hu/detail/f/francesc/5archite/3tratta4.jpg,['\r\nThe illustration shows antique temples.\r\n\r\n\n'],FRANCESCO DI GIORGIO MARTINI,"(b. 1439, Siena, d. 1502, Siena)",Illustrations from the Trattato di architettura,c. 1470,Drawing,"Biblioteca Nazionale, Turin",graphics,study,Italian,1451-1500,The illustration shows antique temples.
204,14710,https://www.wga.hu/detail/f/fremiet/bloodhou.jpg,['\r\nThe bronze group is on a green marble base.\r\n\r\n\n'],"FRÉMIET, Emmanuel","(b. 1824, Paris, d. 1910, Paris)",Two Seated Bloodhounds,-,"Bronze, height 31 cm (overall)",Private collection,sculpture,other,French,1851-1900,The bronze group is on a green marble base.
205,14891,https://www.wga.hu/detail/g/gabriel/ecolemi5.jpg,['\r\nThe photo shows the entire complex.\r\n\r\n\n'],"GABRIEL, Ange-Jacques","(b. 1698, Paris, d. 1782, Paris)",Aerial view,1751-68,Photo,"École Militaire, Paris",architecture,other,French,1701-1750,The photo shows the entire complex.
206,14914,https://www.wga.hu/detail/g/gaddi/agnolo/various/coronati1.jpg,['\r\nThe detail shows the head of the Virgin.\r\n\r\n\n'],"GADDI, Agnolo","(b. ca. 1350, Firenze, d. 1396, Firenze)",Coronation of the Virgin (detail),1380-85,Egg tempera on wood,"National Gallery, London",painting,religious,Italian,1351-1400,The detail shows the head of the Virgin.
207,14915,https://www.wga.hu/detail/g/gaddi/agnolo/various/coronati2.jpg,['\r\nThe detail shows the head of the Christ.\r\n\r\n\n'],"GADDI, Agnolo","(b. ca. 1350, Firenze, d. 1396, Firenze)",Coronation of the Virgin (detail),1380-85,Egg tempera on wood,"National Gallery, London",painting,religious,Italian,1351-1400,The detail shows the head of the Christ.
208,14916,https://www.wga.hu/detail/g/gaddi/agnolo/various/coronati3.jpg,['\r\nThe detail shows one of the kneeling angels..\r\n\r\n\n'],"GADDI, Agnolo","(b. ca. 1350, Firenze, d. 1396, Firenze)",Coronation of the Virgin (detail),1380-85,Egg tempera on wood,"National Gallery, London",painting,religious,Italian,1351-1400,The detail shows one of the kneeling angels..
209,15105,https://www.wga.hu/detail/g/garnierc/opera2.jpg,['\r\nThe photo shows the west façade of the building.\r\n\r\n\n'],"GARNIER, Charles","(b. 1825, Paris, d. 1898, Paris)",Exterior view,1861-74,Photo,"Opéra Garnier, Paris",architecture,other,French,1851-1900,The photo shows the west façade of the building.
210,15119,https://www.wga.hu/detail/g/garofalo/virgin1.jpg,['\r\nThe detail shows the figure of Archangel Michael.\r\n\r\n\n'],GAROFALO,"(b. 1481, Ferrara, d. 1559, Ferrara)",Virgin and Child with Saints (detail),1530-32,Oil on wood,"Galleria Borghese, Rome",painting,religious,Italian,1501-1550,The detail shows the figure of Archangel Michael.
211,15198,https://www.wga.hu/detail/g/gaudi/2casa/casa_batllo05.jpg,['\r\nThe photo shows the rear courtyard.\r\n\r\n\n'],"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Casa Batlló: interior,1904-06,Photo,"Passeig de Gràcia, 43, Barcelona",architecture,interior,Catalan,1851-1900,The photo shows the rear courtyard.
212,15199,https://www.wga.hu/detail/g/gaudi/2casa/casa_batllo06.jpg,['\r\nThe photo shows the fireplace with seat.\r\n\r\n\n'],"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Casa Batlló: Fireplace Room,1904-06,Photo,"Passeig de Gràcia, 43, Barcelona",architecture,interior,Catalan,1851-1900,The photo shows the fireplace with seat.
213,15520,https://www.wga.hu/detail/g/gericaul/1/104gerid.jpg,['\r\nThe painting is known as The Man from Vendée.\r\n\r\n\n'],"GÉRICAULT, Théodore","(b. 1791, Rouen, d. 1824, Paris)",Portrait of a Man,1815-19,"Oil on canvas, 81 x 54 cm","Musée du Louvre, Paris",painting,portrait,French,1801-1850,The painting is known as The Man from Vendée.
214,15829,https://www.wga.hu/detail/g/ghirland/domenico/6tornab/62tornab/1appear1.jpg,['\r\nThis detail shows numerous contemporary portraits.\r\n\r\n\n'],"GHIRLANDAIO, Domenico","(b. 1449, Firenze, d. 1494, Firenze)",Angel Appearing to Zacharias (detail),1486-90,Fresco,"Cappella Tornabuoni, Santa Maria Novella, Florence",painting,religious,Italian,1451-1500,This detail shows numerous contemporary portraits.
215,15832,https://www.wga.hu/detail/g/ghirland/domenico/6tornab/62tornab/1appear4.jpg,['\r\nThis detail shows numerous contemporary portraits.\r\n\r\n\n'],"GHIRLANDAIO, Domenico","(b. 1449, Firenze, d. 1494, Firenze)",Angel Appearing to Zacharias (detail),1486-90,Fresco,"Cappella Tornabuoni, Santa Maria Novella, Florence",painting,religious,Italian,1451-1500,This detail shows numerous contemporary portraits.
216,16281,https://www.wga.hu/detail/g/giotto/assisi/upper/legend/franc061.jpg,['\r\nThe detail shows Saint Francis.\r\n\r\n\n'],GIOTTO di Bondone,"(b. 1267, Vespignano, d. 1337, Firenze)",Legend of St Francis: 6. Dream of Innocent III (detail),1297-99,Fresco,"Upper Church, San Francesco, Assisi",painting,religious,Italian,1301-1350,The detail shows Saint Francis.
217,16308,https://www.wga.hu/detail/g/giotto/assisi/upper/new_test/02ascens.jpg,['\r\nThis fresco is strongly damaged.\r\n\r\n\n'],GIOTTO di Bondone,"(b. 1267, Vespignano, d. 1337, Firenze)",Ascension of Christ,c. 1300,Fresco,"Upper Church, San Francesco, Assisi",painting,religious,Italian,1301-1350,This fresco is strongly damaged.
218,16362,https://www.wga.hu/detail/g/giotto/padova/3christ/chris051.jpg,['\r\nKing Herod appears in the painting himself.\r\n\r\n\n'],GIOTTO di Bondone,"(b. 1267, Vespignano, d. 1337, Firenze)",No. 21 Scenes from the Life of Christ: 5. Massacre of the Innocents (detail),1304-06,Fresco,"Cappella Scrovegni (Arena Chapel), Padua",painting,religious,Italian,1301-1350,King Herod appears in the painting himself.
219,16423,https://www.wga.hu/detail/g/giotto/padova/5angels/angel03.jpg,['\r\nThe picture shows an angel in the scene Nativity.\r\n\r\n\n'],GIOTTO di Bondone,"(b. 1267, Vespignano, d. 1337, Firenze)",No. 17 Scenes from the Life of Christ: 1. Nativity: Birth of Christ (detail),1304-06,Fresco,"Cappella Scrovegni (Arena Chapel), Padua",painting,religious,Italian,1301-1350,The picture shows an angel in the scene Nativity.
220,16524,https://www.wga.hu/detail/g/giotto/s_croce/1peruzzi/baptis31.jpg,['\r\nThe detail show the musician accompanying Salome.\r\n\r\n\n'],GIOTTO di Bondone,"(b. 1267, Vespignano, d. 1337, Firenze)",Scenes from the Life of St John the Baptist: 3. Feast of Herod (detail),c. 1315,Fresco,"Peruzzi Chapel, Santa Croce, Florence",painting,religious,Italian,1301-1350,The detail show the musician accompanying Salome.
221,16643,https://www.wga.hu/detail/g/giovanni/milano/panels/altar5.jpg,['\r\nThe detail shows St John the Baptist.\r\n\r\n\n'],GIOVANNI DA MILANO,"(active 1350-69, Milano, Firenze)",Three pinnacle panels (detail),c. 1365,Egg tempera on wood,"National Gallery, London",painting,religious,Italian,1301-1350,The detail shows St John the Baptist.
222,16647,https://www.wga.hu/detail/g/giovanni/milano/panels/christv2.jpg,"[""\r\nThe detail shows the Virgin's head.\r\n\r\n\n""]",GIOVANNI DA MILANO,"(active 1350-69, Milano, Firenze)",Christ and the Virgin Enthroned with Six Saints (detail),1350-55,Egg tempera on wood,"National Gallery, London",painting,religious,Italian,1301-1350,The detail shows the Virgin's head.
223,16648,https://www.wga.hu/detail/g/giovanni/milano/panels/christv3.jpg,['\r\nThe detail shows St Lawrence..\r\n\r\n\n'],GIOVANNI DA MILANO,"(active 1350-69, Milano, Firenze)",Christ and the Virgin Enthroned with Six Saints (detail),1350-55,Egg tempera on wood,"National Gallery, London",painting,religious,Italian,1301-1350,The detail shows St Lawrence..
224,16757,https://www.wga.hu/detail/g/giovanni/balducci/1/8virtue41.jpg,['\r\nThe detail shows the head of Prudence.\r\n\r\n\n'],GIOVANNI DI BALDUCCIO,(active 1315-1349),Shrine of St Peter Martyr: Prudence (detail),1335-39,Marble,"Cappella Portinari, Sant'Eustorgio, Milan",sculpture,religious,Italian,1301-1350,The detail shows the head of Prudence.
225,16978,https://www.wga.hu/detail/g/giulio/1pala_te/view6.jpg,['\r\nThe photo shows the east façade of the courtyard.\r\n\r\n\n'],GIULIO ROMANO,"(b. ca. 1499, Roma, d. 1546, Mantova)",View of the Palazzo del Tè,1526-34,Photo,"Palazzo del Tè, Mantua",architecture,other,Italian,1501-1550,The photo shows the east façade of the courtyard.
226,16979,https://www.wga.hu/detail/g/giulio/1pala_te/view7.jpg,['\r\nThe photo shows the east façade of the courtyard.\r\n\r\n\n'],GIULIO ROMANO,"(b. ca. 1499, Roma, d. 1546, Mantova)",View of the Palazzo del Tè,1526-34,Photo,"Palazzo del Tè, Mantua",architecture,other,Italian,1501-1550,The photo shows the east façade of the courtyard.
227,16989,https://www.wga.hu/detail/g/giulio/2archite/lante3.jpg,['\r\nThe photo shows the loggia side from Trastevere.\r\n\r\n\n'],GIULIO ROMANO,"(b. ca. 1499, Roma, d. 1546, Mantova)",Exterior view,1520-21,Photo,"Villa Lante al Gianicolo, Rome",architecture,other,Italian,1501-1550,The photo shows the loggia side from Trastevere.
